review_id,text,sentiment,rating,product_category,verified_purchase
2463,Perfecto para lo que necesitaba. La calidad es increíble y llegó antes de lo esperado.,positive,5,Jewelry,False
2464,Nada especial pero funciona. Hay mejores opciones en el mercado.,neutral,3,Travel,False
2465,Gran relación calidad-precio. Lo uso a diario y funciona perfecto.,positive,4,Travel,True
2466,Decepción total. Tuve que devolverlo.,negative,1,Fashion,True
2467,Producto defectuoso. No lo recomendaría a nadie.,negative,2,Electronics,True
2468,Decepción total. El envío tardó demasiado.,negative,2,Home & Kitchen,False
2469,Decepción total. La atención al cliente fue pésima.,negative,1,Pet Supplies,True
2470,El peor producto que he comprado. Es una pérdida de dinero.,negative,2,Office Products,False
2471,Cumple lo básico. Para uso ocasional está bien.,neutral,3,Books,False
2472,Lo recomiendo ampliamente. Lo compré para un regalo y fue un éxito.,positive,5,Electronics,False
2473,Cumple con todo lo prometido. Lo volvería a comprar sin dudarlo.,positive,5,Home & Kitchen,True
2474,Decepción total. Es una pérdida de dinero.,negative,2,Jewelry,False
2475,No lo recomiendo. No funciona como se prometía.,negative,1,Fashion,False
2476,Producto diferente al publicado. El material es de mala calidad.,negative,2,Office Products,False
2477,"Excelente producto, superó mis expectativas. Resistente y duradero.",positive,5,Home & Kitchen,False
2478,No lo recomiendo. Tuve que devolverlo.,negative,2,Toys & Games,True
2479,Pésima calidad. La atención al cliente fue pésima.,negative,1,Toys & Games,True
2480,No vale la pena. El producto llegó roto.,negative,1,Electronics,False
2481,Producto tal como se describe. La calidad es increíble y llegó antes de lo esperado.,positive,5,Travel,False
2482,No vale la pena. No funciona como se prometía.,negative,1,Travel,True
2483,Cumple lo básico. Es lo que esperaba por ese precio.,neutral,3,Fashion,True
2484,Se rompió a los pocos días. Se rompió después de una semana.,negative,1,Pet Supplies,True
2485,Producto defectuoso. El material es de mala calidad.,negative,1,Books,True
2486,Producto regular. Hay mejores opciones en el mercado.,neutral,3,Travel,False
2487,Funciona pero nada extraordinario. Hay mejores opciones en el mercado.,neutral,3,Sports & Outdoors,False
2488,Muy buena compra. Muy práctico y fácil de usar.,positive,4,Jewelry,False
2489,Funciona pero nada extraordinario. Cumple sin brillar.,neutral,3,Jewelry,False
2490,Me encanta este producto. La calidad es increíble y llegó antes de lo esperado.,positive,5,Office Products,False
2491,De los mejores productos que he comprado. Resistente y duradero.,positive,4,Toys & Games,True
2492,Producto defectuoso. Tuve que devolverlo.,negative,2,Fashion,True
2493,Muy satisfecho con la compra. El envío fue rápido y el empaque perfecto.,positive,4,Pet Supplies,True
2494,Producto de gran calidad. El diseño es moderno y elegante.,positive,5,Travel,False
2495,Perfecto para lo que necesitaba. Lo volvería a comprar sin dudarlo.,positive,5,Toys & Games,True
2496,No funciona para nada. Se rompió después de una semana.,negative,2,Home & Kitchen,False
2497,Excedió todas mis expectativas. Resistente y duradero.,positive,4,Home & Kitchen,True
2498,Producto de gran calidad. Lo uso a diario y funciona perfecto.,positive,5,Home & Kitchen,True
2499,Excedió todas mis expectativas. El envío fue rápido y el empaque perfecto.,positive,5,Pet Supplies,True
2500,Mala calidad de materiales. Se rompió después de una semana.,negative,1,Sports & Outdoors,True
2501,Una estafa total. El envío tardó demasiado.,negative,1,Fashion,False
2502,Me encanta este producto. Lo compré para un regalo y fue un éxito.,positive,4,Fashion,False
2503,No funciona como se anuncia. Se rompió después de una semana.,negative,1,Sports & Outdoors,False
2504,Muy satisfecho con la compra. Muy práctico y fácil de usar.,positive,5,Jewelry,False
2505,No vale la pena. No funciona como se prometía.,negative,1,Electronics,True
2506,No vale la pena. Es una pérdida de dinero.,negative,2,Electronics,True
2507,Una estafa total. El producto llegó roto.,negative,2,Fashion,True
2508,Llegó dañado y no me reembolsaron. El producto llegó roto.,negative,1,Jewelry,True
2509,No funciona para nada. Se rompió después de una semana.,negative,1,Travel,True
2510,Producto defectuoso. Tuve que devolverlo.,negative,1,Jewelry,False
2511,Excedió todas mis expectativas. Muy práctico y fácil de usar.,positive,5,Travel,False
2512,Producto diferente al publicado. Tuve que devolverlo.,negative,2,Pet Supplies,True
2513,Lo recomiendo ampliamente. El envío fue rápido y el empaque perfecto.,positive,5,Toys & Games,True
2514,Funciona pero nada extraordinario. Para uso ocasional está bien.,neutral,3,Fashion,False
2515,Mala calidad de materiales. El envío tardó demasiado.,negative,2,Fashion,True
2516,Me encanta este producto. El envío fue rápido y el empaque perfecto.,positive,4,Travel,False
2517,Me encanta este producto. Lo compré para un regalo y fue un éxito.,positive,5,Pet Supplies,False
2518,Excedió todas mis expectativas. Mi familia quedó encantada.,positive,5,Sports & Outdoors,False
2519,Se rompió a los pocos días. Es una pérdida de dinero.,negative,1,Books,True
2520,Muy buena compra. Muy práctico y fácil de usar.,positive,4,Travel,False
2521,Funciona pero nada extraordinario. Para uso ocasional está bien.,neutral,3,Travel,False
2522,Excedió todas mis expectativas. Lo uso a diario y funciona perfecto.,positive,4,Grocery,False
2523,"Excelente producto, superó mis expectativas. Muy práctico y fácil de usar.",positive,5,Books,False
2524,Producto diferente al publicado. El material es de mala calidad.,negative,1,Grocery,False
2525,"Excelente producto, superó mis expectativas. Muy práctico y fácil de usar.",positive,5,Office Products,True
2526,El mejor que he probado. Lo compré para un regalo y fue un éxito.,positive,4,Jewelry,True
2527,Excedió todas mis expectativas. Muy práctico y fácil de usar.,positive,5,Fashion,False
2528,El mejor que he probado. Lo uso a diario y funciona perfecto.,positive,4,Home & Kitchen,True
2529,Gran relación calidad-precio. Lo uso a diario y funciona perfecto.,positive,4,Sports & Outdoors,False
2530,Lo recomiendo ampliamente. El diseño es moderno y elegante.,positive,4,Home & Kitchen,False
2531,Horrible experiencia de compra. Tuve que devolverlo.,negative,2,Pet Supplies,False
2532,No lo recomiendo. La atención al cliente fue pésima.,negative,2,Grocery,True
2533,Nada especial pero funciona. Hay mejores opciones en el mercado.,neutral,3,Office Products,True
2534,No funciona como se anuncia. Es una pérdida de dinero.,negative,2,Grocery,False
2535,Se rompió a los pocos días. Se rompió después de una semana.,negative,2,Home & Kitchen,True
2536,Cumple lo básico. No destaca en nada.,neutral,3,Fashion,False
2537,Producto de gran calidad. La calidad es increíble y llegó antes de lo esperado.,positive,5,Jewelry,False
2538,Nada especial pero funciona. Es lo que esperaba por ese precio.,neutral,3,Electronics,False
2539,Promedio. Para uso ocasional está bien.,neutral,3,Home & Kitchen,False
2540,Muy buena compra. El diseño es moderno y elegante.,positive,4,Travel,False
2541,Cumple lo básico. Cumple sin brillar.,neutral,3,Books,False
2542,Gran relación calidad-precio. Lo volvería a comprar sin dudarlo.,positive,4,Pet Supplies,True
2543,No funciona como se anuncia. No funciona como se prometía.,negative,2,Toys & Games,True
2544,El peor producto que he comprado. No funciona como se prometía.,negative,1,Fashion,True
2545,No lo recomiendo. Tuve que devolverlo.,negative,2,Office Products,False
2546,El mejor que he probado. Lo uso a diario y funciona perfecto.,positive,5,Sports & Outdoors,True
2547,"Sin quejas, todo perfecto. Lo volvería a comprar sin dudarlo.",positive,4,Electronics,False
2548,Me encanta este producto. Lo compré para un regalo y fue un éxito.,positive,5,Electronics,False
2549,Una estafa total. Es una pérdida de dinero.,negative,2,Office Products,False
2550,Una estafa total. El envío tardó demasiado.,negative,1,Grocery,True
2551,Muy satisfecho con la compra. Resistente y duradero.,positive,5,Travel,True
2552,No funciona para nada. Es una pérdida de dinero.,negative,2,Home & Kitchen,True
2553,Pésima calidad. La atención al cliente fue pésima.,negative,1,Fashion,False
2554,Cumple con todo lo prometido. Lo uso a diario y funciona perfecto.,positive,4,Home & Kitchen,True
2555,No funciona para nada. No lo recomendaría a nadie.,negative,2,Home & Kitchen,True
2556,Producto diferente al publicado. No funciona como se prometía.,negative,2,Travel,True
2557,Se rompió a los pocos días. No coincide con la descripción.,negative,1,Books,True
2558,"Excelente producto, superó mis expectativas. Lo compré para un regalo y fue un éxito.",positive,4,Travel,True
2559,Me encanta este producto. Mi familia quedó encantada.,positive,4,Travel,True
2560,"Sin quejas, todo perfecto. Resistente y duradero.",positive,4,Jewelry,True
2561,Excedió todas mis expectativas. El envío fue rápido y el empaque perfecto.,positive,4,Grocery,True
2562,Perfecto para lo que necesitaba. El envío fue rápido y el empaque perfecto.,positive,4,Grocery,True
2563,Pésima calidad. No coincide con la descripción.,negative,1,Sports & Outdoors,True
2564,Muy buena compra. Lo compré para un regalo y fue un éxito.,positive,5,Grocery,False
2565,De los mejores productos que he comprado. Mi familia quedó encantada.,positive,5,Books,True
2566,No lo recomiendo. No coincide con la descripción.,negative,2,Home & Kitchen,True
2567,Increíble calidad por este precio. La calidad es increíble y llegó antes de lo esperado.,positive,5,Jewelry,False
2568,"Excelente producto, superó mis expectativas. Lo uso a diario y funciona perfecto.",positive,5,Sports & Outdoors,False
2569,Horrible experiencia de compra. El envío tardó demasiado.,negative,1,Sports & Outdoors,False
2570,Gran relación calidad-precio. Resistente y duradero.,positive,5,Toys & Games,False
2571,Lo recomiendo ampliamente. Lo volvería a comprar sin dudarlo.,positive,4,Fashion,True
2572,El peor producto que he comprado. Tuve que devolverlo.,negative,2,Sports & Outdoors,False
2573,Excedió todas mis expectativas. El envío fue rápido y el empaque perfecto.,positive,5,Fashion,False
2574,De los mejores productos que he comprado. El envío fue rápido y el empaque perfecto.,positive,4,Sports & Outdoors,False
2575,Nada especial pero funciona. Es lo que esperaba por ese precio.,neutral,3,Sports & Outdoors,True
2576,Producto de gran calidad. Lo volvería a comprar sin dudarlo.,positive,4,Fashion,True
2577,Excedió todas mis expectativas. El envío fue rápido y el empaque perfecto.,positive,5,Toys & Games,False
2578,Me encanta este producto. El envío fue rápido y el empaque perfecto.,positive,5,Toys & Games,False
2579,Muy buena compra. Resistente y duradero.,positive,5,Office Products,False
2580,Nada especial pero funciona. Es lo que esperaba por ese precio.,neutral,3,Travel,True
2581,Muy satisfecho con la compra. Mi familia quedó encantada.,positive,4,Pet Supplies,False
2582,Cumple con todo lo prometido. Muy práctico y fácil de usar.,positive,5,Office Products,False
2583,El mejor que he probado. El envío fue rápido y el empaque perfecto.,positive,5,Sports & Outdoors,False
2584,Horrible experiencia de compra. La atención al cliente fue pésima.,negative,2,Jewelry,True
2585,Se rompió a los pocos días. No funciona como se prometía.,negative,2,Fashion,False
2586,Muy decepcionado con la compra. El producto llegó roto.,negative,2,Pet Supplies,False
2587,Gran relación calidad-precio. Muy práctico y fácil de usar.,positive,4,Sports & Outdoors,False
2588,Horrible experiencia de compra. No funciona como se prometía.,negative,2,Books,True
2589,Es aceptable por el precio. Cumple sin brillar.,neutral,3,Jewelry,True
2590,El peor producto que he comprado. No lo recomendaría a nadie.,negative,1,Pet Supplies,True
2591,Me encanta este producto. El envío fue rápido y el empaque perfecto.,positive,4,Jewelry,False
2592,Excedió todas mis expectativas. Lo volvería a comprar sin dudarlo.,positive,5,Toys & Games,True
2593,Cumple con todo lo prometido. El diseño es moderno y elegante.,positive,4,Fashion,False
2594,El peor producto que he comprado. Se rompió después de una semana.,negative,1,Books,True
2595,Producto tal como se describe. El envío fue rápido y el empaque perfecto.,positive,5,Toys & Games,False
2596,Muy buena compra. El mejor de su categoría.,positive,5,Books,True
2597,Cumple lo básico. Para uso ocasional está bien.,neutral,3,Electronics,True
2598,Pésima calidad. El material es de mala calidad.,negative,2,Office Products,True
2599,Producto de gran calidad. El diseño es moderno y elegante.,positive,4,Electronics,True
2600,Muy decepcionado con la compra. No funciona como se prometía.,negative,2,Pet Supplies,True
2601,Producto tal como se describe. El envío fue rápido y el empaque perfecto.,positive,5,Jewelry,False
2602,Decepción total. El envío tardó demasiado.,negative,1,Pet Supplies,False
2603,Perfecto para lo que necesitaba. El envío fue rápido y el empaque perfecto.,positive,5,Jewelry,True
2604,Muy satisfecho con la compra. La calidad es increíble y llegó antes de lo esperado.,positive,4,Sports & Outdoors,False
2605,De los mejores productos que he comprado. Lo compré para un regalo y fue un éxito.,positive,5,Grocery,True
2606,Llegó dañado y no me reembolsaron. No coincide con la descripción.,negative,2,Sports & Outdoors,True
2607,Horrible experiencia de compra. No lo recomendaría a nadie.,negative,2,Electronics,True
2608,El peor producto que he comprado. La atención al cliente fue pésima.,negative,1,Home & Kitchen,True
2609,"Sin quejas, todo perfecto. Muy práctico y fácil de usar.",positive,4,Home & Kitchen,False
2610,Promedio. No destaca en nada.,neutral,3,Office Products,False
2611,Llegó dañado y no me reembolsaron. Es una pérdida de dinero.,negative,2,Electronics,False
2612,Se rompió a los pocos días. No coincide con la descripción.,negative,2,Grocery,True
2613,No funciona como se anuncia. La atención al cliente fue pésima.,negative,2,Toys & Games,True
2614,"Excelente producto, superó mis expectativas. Muy práctico y fácil de usar.",positive,4,Pet Supplies,True
2615,Producto de gran calidad. El envío fue rápido y el empaque perfecto.,positive,4,Grocery,False
2616,"Excelente producto, superó mis expectativas. El mejor de su categoría.",positive,5,Toys & Games,False
2617,Producto tal como se describe. Lo uso a diario y funciona perfecto.,positive,5,Electronics,True
2618,Pésima calidad. No lo recomendaría a nadie.,negative,1,Pet Supplies,True
2619,Muy buena compra. Mi familia quedó encantada.,positive,4,Grocery,True
2620,Producto tal como se describe. La calidad es increíble y llegó antes de lo esperado.,positive,4,Travel,False
2621,Producto tal como se describe. Lo compré para un regalo y fue un éxito.,positive,5,Fashion,True
2622,Una estafa total. Se rompió después de una semana.,negative,2,Sports & Outdoors,False
2623,Excedió todas mis expectativas. La calidad es increíble y llegó antes de lo esperado.,positive,5,Pet Supplies,False
2624,"Excelente producto, superó mis expectativas. Lo compré para un regalo y fue un éxito.",positive,4,Home & Kitchen,True
2625,De los mejores productos que he comprado. Muy práctico y fácil de usar.,positive,5,Jewelry,False
2626,El mejor que he probado. Muy práctico y fácil de usar.,positive,4,Jewelry,False
2627,Perfecto para lo que necesitaba. La calidad es increíble y llegó antes de lo esperado.,positive,4,Books,True
2628,Es aceptable por el precio. Es lo que esperaba por ese precio.,neutral,3,Office Products,False
2629,Muy buena compra. El envío fue rápido y el empaque perfecto.,positive,5,Pet Supplies,False
2630,Mala calidad de materiales. Se rompió después de una semana.,negative,2,Home & Kitchen,True
2631,Producto regular. Nada excepcional.,neutral,3,Electronics,True
2632,Producto regular. Para uso ocasional está bien.,neutral,3,Pet Supplies,False
2633,Muy decepcionado con la compra. El producto llegó roto.,negative,1,Sports & Outdoors,True
2634,Se rompió a los pocos días. No funciona como se prometía.,negative,2,Home & Kitchen,False
2635,Perfecto para lo que necesitaba. La calidad es increíble y llegó antes de lo esperado.,positive,4,Home & Kitchen,False
2636,Increíble calidad por este precio. Muy práctico y fácil de usar.,positive,5,Home & Kitchen,True
2637,Para el precio está bien. Hay mejores opciones en el mercado.,neutral,3,Electronics,True
2638,Excedió todas mis expectativas. Lo volvería a comprar sin dudarlo.,positive,4,Grocery,False
2639,Muy satisfecho con la compra. El envío fue rápido y el empaque perfecto.,positive,5,Books,True
2640,"Excelente producto, superó mis expectativas. La calidad es increíble y llegó antes de lo esperado.",positive,5,Pet Supplies,False
2641,No funciona como se anuncia. El producto llegó roto.,negative,2,Jewelry,True
2642,Se rompió a los pocos días. El envío tardó demasiado.,negative,2,Pet Supplies,True
2643,Producto diferente al publicado. El envío tardó demasiado.,negative,1,Books,True
2644,Producto diferente al publicado. El producto llegó roto.,negative,1,Jewelry,False
2645,Mala calidad de materiales. Se rompió después de una semana.,negative,2,Electronics,False
2646,Excedió todas mis expectativas. Resistente y duradero.,positive,5,Grocery,True
2647,"Sin quejas, todo perfecto. El mejor de su categoría.",positive,5,Grocery,True
2648,Me encanta este producto. El envío fue rápido y el empaque perfecto.,positive,5,Jewelry,False
2649,Cumple con todo lo prometido. El diseño es moderno y elegante.,positive,5,Fashion,False
2650,Una estafa total. El material es de mala calidad.,negative,2,Home & Kitchen,False
2651,Promedio. Para uso ocasional está bien.,neutral,3,Travel,False
2652,Increíble calidad por este precio. La calidad es increíble y llegó antes de lo esperado.,positive,4,Sports & Outdoors,True
2653,No funciona para nada. No lo recomendaría a nadie.,negative,1,Fashion,True
2654,Muy decepcionado con la compra. El material es de mala calidad.,negative,2,Home & Kitchen,True
2655,No lo recomiendo. Es una pérdida de dinero.,negative,1,Travel,True
2656,El peor producto que he comprado. La atención al cliente fue pésima.,negative,2,Sports & Outdoors,False
2657,No vale la pena. El material es de mala calidad.,negative,2,Books,False
2658,Pésima calidad. Tuve que devolverlo.,negative,1,Fashion,True
2659,El peor producto que he comprado. No coincide con la descripción.,negative,1,Home & Kitchen,False
2660,Perfecto para lo que necesitaba. Muy práctico y fácil de usar.,positive,5,Grocery,True
2661,Es aceptable por el precio. No destaca en nada.,neutral,3,Electronics,True
2662,Producto de gran calidad. Lo uso a diario y funciona perfecto.,positive,4,Home & Kitchen,False
2663,Me encanta este producto. Mi familia quedó encantada.,positive,4,Travel,False
2664,Gran relación calidad-precio. Lo compré para un regalo y fue un éxito.,positive,5,Sports & Outdoors,True
2665,El mejor que he probado. Lo volvería a comprar sin dudarlo.,positive,5,Jewelry,True
2666,El peor producto que he comprado. No funciona como se prometía.,negative,1,Sports & Outdoors,True
2667,De los mejores productos que he comprado. Lo compré para un regalo y fue un éxito.,positive,5,Grocery,True
2668,El mejor que he probado. Resistente y duradero.,positive,5,Electronics,False
2669,Cumple con todo lo prometido. Lo uso a diario y funciona perfecto.,positive,5,Pet Supplies,False
2670,Pésima calidad. La atención al cliente fue pésima.,negative,1,Pet Supplies,False
2671,Horrible experiencia de compra. Tuve que devolverlo.,negative,1,Electronics,False
2672,Lo recomiendo ampliamente. Lo volvería a comprar sin dudarlo.,positive,5,Office Products,True
2673,Muy buena compra. La calidad es increíble y llegó antes de lo esperado.,positive,4,Grocery,False
2674,Excedió todas mis expectativas. El diseño es moderno y elegante.,positive,4,Jewelry,False
2675,No lo recomiendo. No lo recomendaría a nadie.,negative,1,Home & Kitchen,False
2676,Perfecto para lo que necesitaba. El envío fue rápido y el empaque perfecto.,positive,5,Electronics,False
2677,Muy decepcionado con la compra. No coincide con la descripción.,negative,2,Home & Kitchen,True
2678,"Excelente producto, superó mis expectativas. Lo compré para un regalo y fue un éxito.",positive,4,Travel,True
2679,No lo recomiendo. No coincide con la descripción.,negative,1,Books,False
2680,Para el precio está bien. Hay mejores opciones en el mercado.,neutral,3,Pet Supplies,True
2681,Producto de gran calidad. Lo volvería a comprar sin dudarlo.,positive,4,Jewelry,True
2682,Cumple con todo lo prometido. Lo compré para un regalo y fue un éxito.,positive,5,Electronics,False
2683,Llegó dañado y no me reembolsaron. Tuve que devolverlo.,negative,1,Electronics,False
2684,Muy satisfecho con la compra. Lo uso a diario y funciona perfecto.,positive,5,Home & Kitchen,False
2685,Promedio. Es lo que esperaba por ese precio.,neutral,3,Office Products,True
2686,Nada especial pero funciona. No destaca en nada.,neutral,3,Electronics,True
2687,El mejor que he probado. Muy práctico y fácil de usar.,positive,4,Pet Supplies,False
2688,Muy decepcionado con la compra. No coincide con la descripción.,negative,2,Jewelry,False
2689,Lo recomiendo ampliamente. Muy práctico y fácil de usar.,positive,4,Fashion,False
2690,"Excelente producto, superó mis expectativas. Mi familia quedó encantada.",positive,5,Electronics,True
2691,Muy buena compra. El mejor de su categoría.,positive,5,Electronics,False
2692,Nada especial pero funciona. Para uso ocasional está bien.,neutral,3,Books,False
2693,Producto diferente al publicado. Tuve que devolverlo.,negative,1,Pet Supplies,False
2694,Me encanta este producto. El mejor de su categoría.,positive,4,Travel,True
2695,De los mejores productos que he comprado. El mejor de su categoría.,positive,4,Fashion,True
2696,Muy buena compra. El envío fue rápido y el empaque perfecto.,positive,4,Books,False
2697,Pésima calidad. El envío tardó demasiado.,negative,2,Office Products,True
2698,No funciona para nada. No funciona como se prometía.,negative,1,Office Products,True
2699,Me encanta este producto. Resistente y duradero.,positive,5,Jewelry,True
2700,El peor producto que he comprado. No lo recomendaría a nadie.,negative,1,Grocery,False
2701,Pésima calidad. No lo recomendaría a nadie.,negative,1,Grocery,False
2702,Me encanta este producto. Lo volvería a comprar sin dudarlo.,positive,4,Electronics,False
2703,"Sin quejas, todo perfecto. El envío fue rápido y el empaque perfecto.",positive,4,Travel,True
2704,Perfecto para lo que necesitaba. Resistente y duradero.,positive,5,Travel,False
2705,Increíble calidad por este precio. El diseño es moderno y elegante.,positive,5,Pet Supplies,False
2706,Excedió todas mis expectativas. Mi familia quedó encantada.,positive,4,Home & Kitchen,False
2707,Cumple lo básico. Para uso ocasional está bien.,neutral,3,Travel,False
2708,No es malo ni bueno. Nada excepcional.,neutral,3,Grocery,True
2709,Increíble calidad por este precio. Muy práctico y fácil de usar.,positive,5,Jewelry,True
2710,Lo recomiendo ampliamente. Mi familia quedó encantada.,positive,5,Grocery,False
2711,El mejor que he probado. Muy práctico y fácil de usar.,positive,5,Jewelry,True
2712,Pésima calidad. No funciona como se prometía.,negative,2,Grocery,False
2713,Muy buena compra. El mejor de su categoría.,positive,5,Fashion,True
2714,Producto diferente al publicado. Se rompió después de una semana.,negative,2,Books,False
2715,Gran relación calidad-precio. Muy práctico y fácil de usar.,positive,5,Office Products,False
2716,No vale la pena. No funciona como se prometía.,negative,2,Fashion,False
2717,Muy decepcionado con la compra. El material es de mala calidad.,negative,2,Grocery,False
2718,Cumple con todo lo prometido. El diseño es moderno y elegante.,positive,4,Pet Supplies,False
2719,No es malo ni bueno. Nada excepcional.,neutral,3,Jewelry,False
2720,Me encanta este producto. Resistente y duradero.,positive,4,Jewelry,True
2721,Gran relación calidad-precio. Lo uso a diario y funciona perfecto.,positive,5,Fashion,True
2722,"Excelente producto, superó mis expectativas. Lo uso a diario y funciona perfecto.",positive,4,Toys & Games,True
2723,No funciona como se anuncia. La atención al cliente fue pésima.,negative,2,Travel,False
2724,"Excelente producto, superó mis expectativas. Lo uso a diario y funciona perfecto.",positive,4,Sports & Outdoors,False
2725,Lo recomiendo ampliamente. Muy práctico y fácil de usar.,positive,4,Jewelry,False
2726,Promedio. Hay mejores opciones en el mercado.,neutral,3,Fashion,True
2727,Mala calidad de materiales. Se rompió después de una semana.,negative,2,Fashion,False
2728,Producto de gran calidad. Lo uso a diario y funciona perfecto.,positive,4,Jewelry,False
2729,Muy decepcionado con la compra. Se rompió después de una semana.,negative,1,Office Products,True
2730,Increíble calidad por este precio. El envío fue rápido y el empaque perfecto.,positive,4,Books,False
2731,El mejor que he probado. El diseño es moderno y elegante.,positive,4,Office Products,False
2732,Muy satisfecho con la compra. Lo uso a diario y funciona perfecto.,positive,4,Office Products,False
2733,De los mejores productos que he comprado. Lo volvería a comprar sin dudarlo.,positive,5,Office Products,True
2734,Pésima calidad. Tuve que devolverlo.,negative,2,Office Products,False
2735,Producto tal como se describe. Lo volvería a comprar sin dudarlo.,positive,5,Office Products,False
2736,No funciona como se anuncia. La atención al cliente fue pésima.,negative,2,Jewelry,False
2737,Lo recomiendo ampliamente. Muy práctico y fácil de usar.,positive,5,Sports & Outdoors,False
2738,"Sin quejas, todo perfecto. El diseño es moderno y elegante.",positive,4,Books,False
2739,Producto defectuoso. No lo recomendaría a nadie.,negative,2,Books,True
2740,Me encanta este producto. Lo volvería a comprar sin dudarlo.,positive,4,Sports & Outdoors,False
2741,Me encanta este producto. Resistente y duradero.,positive,5,Office Products,True
2742,Lo recomiendo ampliamente. El diseño es moderno y elegante.,positive,5,Sports & Outdoors,False
2743,Lo recomiendo ampliamente. Lo volvería a comprar sin dudarlo.,positive,4,Travel,True
2744,Una estafa total. El producto llegó roto.,negative,2,Books,True
2745,Muy decepcionado con la compra. No lo recomendaría a nadie.,negative,1,Grocery,True
2746,Excedió todas mis expectativas. El envío fue rápido y el empaque perfecto.,positive,5,Toys & Games,True
2747,No es malo ni bueno. Hay mejores opciones en el mercado.,neutral,3,Books,False
2748,Lo recomiendo ampliamente. Lo uso a diario y funciona perfecto.,positive,4,Jewelry,True
2749,No lo recomiendo. Es una pérdida de dinero.,negative,1,Pet Supplies,False
2750,Es aceptable por el precio. No destaca en nada.,neutral,3,Books,True
2751,Perfecto para lo que necesitaba. El envío fue rápido y el empaque perfecto.,positive,4,Grocery,True
2752,Se rompió a los pocos días. No coincide con la descripción.,negative,2,Fashion,True
2753,Gran relación calidad-precio. El envío fue rápido y el empaque perfecto.,positive,4,Toys & Games,True
2754,Llegó dañado y no me reembolsaron. No coincide con la descripción.,negative,1,Fashion,True
2755,Lo recomiendo ampliamente. Lo volvería a comprar sin dudarlo.,positive,4,Sports & Outdoors,False
2756,Producto de gran calidad. Lo uso a diario y funciona perfecto.,positive,5,Books,True
2757,Muy decepcionado con la compra. El material es de mala calidad.,negative,1,Fashion,True
2758,El mejor que he probado. Lo compré para un regalo y fue un éxito.,positive,5,Grocery,False
2759,Para el precio está bien. Cumple sin brillar.,neutral,3,Grocery,False
2760,Mala calidad de materiales. El envío tardó demasiado.,negative,2,Grocery,False
2761,Producto de gran calidad. La calidad es increíble y llegó antes de lo esperado.,positive,5,Books,True
2762,No funciona para nada. El envío tardó demasiado.,negative,2,Home & Kitchen,False
2763,Gran relación calidad-precio. La calidad es increíble y llegó antes de lo esperado.,positive,5,Sports & Outdoors,False
2764,Lo recomiendo ampliamente. Lo compré para un regalo y fue un éxito.,positive,4,Travel,True
2765,El mejor que he probado. El diseño es moderno y elegante.,positive,4,Office Products,True
2766,Increíble calidad por este precio. Resistente y duradero.,positive,4,Toys & Games,False
2767,Gran relación calidad-precio. Muy práctico y fácil de usar.,positive,5,Pet Supplies,True
2768,Lo recomiendo ampliamente. El envío fue rápido y el empaque perfecto.,positive,4,Travel,True
2769,Gran relación calidad-precio. Resistente y duradero.,positive,4,Office Products,False
2770,Gran relación calidad-precio. El mejor de su categoría.,positive,5,Grocery,False
2771,Muy satisfecho con la compra. Mi familia quedó encantada.,positive,5,Sports & Outdoors,True
2772,"Excelente producto, superó mis expectativas. Lo uso a diario y funciona perfecto.",positive,4,Fashion,False
2773,El mejor que he probado. El mejor de su categoría.,positive,4,Sports & Outdoors,True
2774,Cumple con todo lo prometido. Lo volvería a comprar sin dudarlo.,positive,5,Pet Supplies,False
2775,Una estafa total. El producto llegó roto.,negative,2,Grocery,True
2776,Para el precio está bien. Es lo que esperaba por ese precio.,neutral,3,Grocery,True
2777,No funciona como se anuncia. El material es de mala calidad.,negative,1,Sports & Outdoors,False
2778,No funciona como se anuncia. No coincide con la descripción.,negative,2,Books,True
2779,Llegó dañado y no me reembolsaron. Se rompió después de una semana.,negative,2,Electronics,True
2780,Lo recomiendo ampliamente. Lo compré para un regalo y fue un éxito.,positive,4,Jewelry,True
2781,Me encanta este producto. El mejor de su categoría.,positive,4,Jewelry,False
2782,Es aceptable por el precio. No destaca en nada.,neutral,3,Home & Kitchen,True
2783,No es malo ni bueno. Cumple sin brillar.,neutral,3,Pet Supplies,True
2784,Increíble calidad por este precio. Resistente y duradero.,positive,4,Home & Kitchen,True
2785,Horrible experiencia de compra. No funciona como se prometía.,negative,2,Pet Supplies,False
2786,Producto diferente al publicado. No funciona como se prometía.,negative,2,Grocery,True
2787,Mala calidad de materiales. No lo recomendaría a nadie.,negative,2,Books,True
2788,El peor producto que he comprado. El envío tardó demasiado.,negative,2,Sports & Outdoors,False
2789,"Excelente producto, superó mis expectativas. Lo volvería a comprar sin dudarlo.",positive,5,Toys & Games,False
2790,Producto tal como se describe. Muy práctico y fácil de usar.,positive,4,Books,True
2791,Increíble calidad por este precio. Lo uso a diario y funciona perfecto.,positive,4,Grocery,False
2792,Me encanta este producto. Lo volvería a comprar sin dudarlo.,positive,5,Sports & Outdoors,False
2793,Muy buena compra. Resistente y duradero.,positive,4,Travel,True
2794,Llegó dañado y no me reembolsaron. El material es de mala calidad.,negative,1,Office Products,True
2795,Gran relación calidad-precio. Mi familia quedó encantada.,positive,4,Home & Kitchen,False
